# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: compute-permanent-node-509
# Release : 3.10.0-1160.25.1.el7.x86_64
# Version : #1 SMP Tue Apr 27 15:52:10 PDT 2021
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 103.938533 
# Number of iterations (recorded+unrecorded): 1848268150 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
1022395365.83	859.49
1023394766.80	867.49
1024394162.78	890.47
1025393581.74	890.47
1026392990.71	879.48
1027392356.71	890.47
1028391776.67	863.49
1029391174.65	941.44
1030390594.61	847.50
1031390005.58	865.49
1032389426.54	850.50
1033388834.51	845.50
1034388235.49	859.49
1035387651.45	865.49
1036387060.42	907.46
1037386468.39	853.50
1038385877.36	843.50
1039385277.33	853.50
1040384687.30	856.49
1041384114.26	870.49
1042383498.25	864.49
1043382925.21	885.48
1044382339.17	847.50
1045381726.15	886.48
1046381146.12	852.50
1047380569.08	879.48
1048379978.05	877.48
1048380959.47	1484.12
1049379375.03	2985.23
1050378786.99	867.49
1051378188.97	879.48
1052377611.93	870.49
1053377024.90	862.49
1054376414.88	851.50
1055375836.84	876.48
1056375241.81	855.49
1057374653.78	880.48
1058374063.75	853.50
1059373479.71	850.50
1060372872.69	860.49
1061372302.65	861.49
1062371692.63	865.49
1063371101.60	856.49
1064370529.56	880.48
1065369924.53	876.48
1066369357.49	843.50
1067368763.46	880.48
1068368170.43	864.49
1069367563.41	858.49
1070366992.37	848.50
1071366381.35	891.47
1072365815.30	865.49
1073365222.27	842.50
1074364609.26	872.48
1075364025.22	905.46
1076363434.19	873.48
1077362843.16	854.49
1078362261.13	873.48
1079361662.10	859.49
1080361078.07	941.44
1081360463.05	868.49
1082359891.01	1008.40
1083359273.99	873.48
1084358691.96	871.48
1085358079.94	2039.79
1086357501.90	950.44
1087356898.88	875.48
1088356329.83	868.49
1089355739.80	877.48
1090355131.78	872.48
1091354545.75	863.49
1092353966.71	872.48
1093353367.69	855.49
1094352780.65	858.49
1095352193.62	862.49
1096351590.60	2256.67
1097351003.56	844.50
1098350409.53	858.49
1099349830.50	1178.30
1100349233.47	866.49
1101348634.44	870.49
1102348061.40	864.49
1103347453.38	873.48
1104346886.34	850.50
1105346269.32	881.48
1106345694.28	868.49
1107345090.26	869.49
1108344507.23	867.49
1109343932.19	851.50
1110343339.16	848.50
1111342729.14	865.49
1112342138.11	871.48
1113341552.07	874.48
1114340982.03	852.50
1116339778.98	873.48
1117339207.94	835.51
1118338612.91	886.48
1119338026.88	845.50
1120337426.85	880.48
1121336834.82	865.49
1122336258.78	848.50
1123335668.75	844.50
1124335069.73	870.49
1125334467.70	852.50
1126333882.67	856.49
1127333301.63	867.49
1128332714.60	1191.30
1129332111.58	874.48
1130331530.54	868.49
1131330941.51	967.43
1133329747.45	864.49
1134329153.43	866.49
1135328582.38	879.48
1136327995.35	870.49
1137327400.32	848.50
1138326751.33	871.48
1139326164.29	872.48
1140325593.25	860.49
1141324988.23	875.48
1142324397.20	859.49
1143323797.17	878.48
1144323233.13	863.49
1145322631.10	852.50
1146322026.08	876.48
1147321460.03	1370.19
1148320872.00	860.49
1149320273.98	1122.34
1150319679.95	869.49
1151319077.92	878.48
1152318492.89	873.48
1153317908.86	860.49
1154317330.82	849.50
1155316734.79	858.49
1156316149.76	850.50
1157315545.73	870.49
1158314944.71	885.48
1159314375.66	869.49
1160313788.63	839.50
1161313171.62	874.48
1162312587.58	891.47
1163311994.55	866.49
1164311408.52	869.49
1165310822.49	859.49
1166310244.45	847.50
1167309649.42	856.49
1168309062.39	862.49
