# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: dp-esb74
# Release : 4.18.0-348.23.1.el8_5.x86_64
# Version : #1 SMP Wed Apr 27 15:32:52 UTC 2022
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 82.995429 
# Number of iterations (recorded+unrecorded): 1464490803 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
44815568987.98	5256.71
44816568938.92	4841.73
44817568854.85	4923.73
44818568792.78	5507.70
44819568744.71	5462.70
44820568705.64	4566.75
44821568668.57	5607.69
44822568607.50	5605.69
44823568512.43	5565.69
44824568463.37	4664.74
44825568416.30	5033.72
44826568379.23	5396.70
44827568335.16	5332.71
44828568295.09	4498.75
44829568181.02	5649.69
44830568155.95	5467.70
44831568103.88	5264.71
44832568047.81	4670.74
44833567984.74	5190.71
44834567947.67	5407.70
44835567874.61	5129.72
44836567824.54	4571.75
44837567749.47	5096.72
44838567729.40	6011.67
44839567655.33	5362.70
44840567633.26	4847.73
44841567524.19	5096.72
44842567467.12	5239.71
44843567436.05	5396.70
44844567385.98	4595.75
44845567322.92	5628.69
44846567288.85	5494.70
44847567183.78	5419.70
44848567135.71	4729.74
44849567104.64	5977.67
44850567064.57	5453.70
44851567012.50	5664.69
44852566963.43	4760.74
44853566877.36	5478.70
44854566828.30	5465.70
44855566781.23	5344.71
44856566728.16	4678.74
44857566688.09	4944.73
44858566623.02	5346.71
44859566546.95	5463.70
44860566481.88	5359.70
44861566429.81	5165.72
44862566375.74	5448.70
44863566329.68	5301.71
44864566305.60	4565.75
44865566230.54	5066.72
44866566149.47	5450.70
44867566121.40	5443.70
44868566050.33	5392.70
44869566018.26	5173.72
44870565953.19	5537.70
44871565867.12	5324.71
44872565832.05	4627.75
44873565772.99	5010.72
44874565719.92	5442.70
44875565686.85	5317.71
44876565639.78	4726.74
44877565545.71	5562.69
44878565491.64	5615.69
44879565429.57	5152.72
44880565394.50	4825.73
44881565343.43	5107.72
44882565287.36	5384.70
44883565228.30	5580.69
44884565171.23	4661.74
44885565104.16	5524.70
44886565053.09	5297.71
44887565022.02	5362.70
44888564976.95	4763.74
44889564875.88	4801.74
44890564839.81	5514.70
44891564767.75	5358.70
44892564732.68	4746.74
44893564679.61	5358.70
44894564633.54	5518.70
44895564577.47	5493.70
44896564496.40	4656.74
44897564469.33	5078.72
44898564403.26	5386.70
44899564340.19	5475.70
44900564316.12	4942.73
44901564266.05	5408.70
44902564157.99	5435.70
44903564137.92	5331.71
44904564076.85	4644.74
44905564040.78	5134.72
44906563985.71	5457.70
44907563922.64	5424.70
44908563843.57	4535.75
44909563804.50	5519.70
44910563750.43	5477.70
44911563692.36	5397.70
44912563658.29	5789.68
44913563548.23	5191.71
44914563518.16	5515.70
44915563448.09	5360.70
44916563415.02	4599.75
44917563375.95	5534.70
44918563315.88	5541.69
44919563253.81	5281.71
44920563215.74	4675.74
44921563143.67	5075.72
44922563072.61	5255.71
44923563031.54	5425.70
44924562982.47	4805.74
44925562935.40	5652.69
44926562854.33	5433.70
44927562785.26	5298.71
44928562765.19	4699.74
44928567547.93	1882.90
44929562687.12	5265.71
44930562665.05	5304.71
44931562594.98	6188.66
44932562515.92	4642.74
44933562483.85	5071.72
44934562424.78	5431.70
44935562360.71	5154.72
44936562314.64	4843.73
44937562281.57	4971.73
44938562178.50	5453.70
44939562123.43	5532.70
44940562102.36	5803.68
44941562026.30	5245.71
44942562006.23	5534.70
44943561935.16	5291.71
44944561871.09	4629.75
44945561793.02	5094.72
44946561754.95	5411.70
44947561698.88	5689.69
44948561666.81	5262.71
44949561618.74	5215.71
44950561510.68	5670.69
44951561467.61	5289.71
44952561426.54	4505.75
44953561376.47	5006.72
44954561321.40	5506.70
44955561290.33	5573.69
44956561198.26	5402.70
44957561141.19	5186.71
44958561094.12	5423.70
44959561063.05	5139.72
44960560999.98	4639.74
44961560955.92	5119.72
44962560856.85	5431.70
44963560807.78	5398.70
44964560779.71	5340.71
44965560715.64	5186.71
44966560683.57	5328.71
44967560614.50	5282.71
44968560535.43	4697.74
44969560469.37	5064.72
44970560428.30	5488.70
44971560392.23	5539.69
44972560329.16	5376.70
44973560284.09	5267.71
44974560225.02	5416.70
44975560148.95	6396.65
44976560115.88	4925.73
44977560045.81	5027.72
44978560021.74	5510.70
44979559945.67	5645.69
44980559901.61	5241.71
44981559814.54	4994.72
44982559788.47	5515.70
44983559722.40	5312.71
44984559660.33	4614.75
44985559614.26	5169.72
44986559592.19	5195.71
44987559490.12	5533.70
44988559452.05	5245.71
44989559386.99	5379.70
44990559343.92	5485.70
44991559308.85	5410.70
44992559232.78	4610.75
44993559150.71	5059.72
44994559126.64	5478.70
44995559045.57	5169.72
44996559026.50	5429.70
44997558980.43	5129.72
44998558917.36	5504.70
44999558844.30	5355.71
45000558805.23	4652.74
45001558735.16	5035.72
45002558680.09	5460.70
45003558635.02	5291.71
45004558569.95	5346.71
45005558511.88	5330.71
45006558463.81	5461.70
45007558389.74	5305.71
45008558344.67	4608.75
45009558293.61	5192.71
45010558257.54	5238.71
45011558157.47	6643.63
45012558108.40	10149.44
45013558056.33	5531.70
45014558020.26	5486.70
45015557988.19	5263.71
45016557930.12	4631.74
45017557819.06	4942.73
45018557780.99	5359.70
45019557724.92	5216.71
45020557696.85	5287.71
45021557656.78	5240.71
45022557584.71	5594.69
45023557503.64	5159.72
45024557466.57	4668.74
45025557396.50	4995.72
45026557374.43	5429.70
45027557327.36	5538.69
45028557249.30	5336.71
45029557162.23	5487.70
45030557112.16	5467.70
45031557077.09	5269.71
45032557020.02	4512.75
45033556963.95	5075.72
45034556941.88	5490.70
45035556840.81	5406.70
45036556802.74	5289.71
45037556732.68	5312.71
45038556686.61	6514.64
45039556642.54	5066.72
45040556596.47	4750.74
45041556549.40	5008.72
45042556452.33	5493.70
45043556406.26	6048.67
45044556379.19	4714.74
45045556310.12	5351.71
45046556269.05	5354.71
45047556188.99	5311.71
45048556147.92	4624.75
45049556072.85	5182.71
45050556021.78	5410.70
45051555990.71	5516.70
45052555939.64	5351.71
45053555900.57	5215.71
45054555810.50	5255.71
45055555766.43	5248.71
45056555689.37	4676.74
45057555656.29	5225.71
45058555596.23	5354.71
45059555551.16	5536.70
45060555483.09	5199.71
45061555422.02	5105.72
45062555381.95	5489.70
45063555329.88	5229.71
45064555268.81	4716.74
45065555178.75	5182.71
45066555131.68	5536.70
45067555107.61	5370.70
45068555032.54	5125.72
45069555006.47	5319.71
45070554958.40	5514.70
45071554888.33	5271.71
45072554792.26	4737.74
45073554767.19	5152.72
45074554697.12	5538.69
45075554657.05	5631.69
45076554611.98	5067.72
45077554562.92	5197.71
45078554472.85	5656.69
45079554444.78	5216.71
45080554379.71	4643.74
45081554319.64	5192.71
45082554290.57	5465.70
45083554251.50	5212.71
45084554147.43	5289.71
45085554109.36	5209.71
45086554066.29	5499.70
45087553994.23	5479.70
45088553964.16	4898.73
45089553910.09	5314.71
45090553817.02	5308.71
45091553762.95	6244.66
45092553733.88	4908.73
45093553679.81	5591.69
45094553606.74	5487.70
45095553568.67	5359.70
45096553540.60	4824.73
45097553453.54	5174.72
45098553379.47	5477.70
45099553340.40	6033.67
45100553293.33	4671.74
45101553253.26	6263.66
45102553154.19	5669.69
45103553090.12	5214.71
45104553052.05	4697.74
45105553010.98	4901.73
45106552945.92	5665.69
45107552898.85	6111.66
45108552870.78	4827.73
45109552760.71	5198.71
45110552710.64	5532.70
45111552680.57	5210.71
45112552627.50	4521.75
45113552595.43	5086.72
45114552501.36	5487.70
45115552443.30	5914.67
45116552392.23	4783.74
45117552338.16	5131.72
45118552305.09	5373.70
45119552261.02	5087.72
45120552216.95	4713.74
45121552111.88	5136.72
45122552079.81	5421.70
45123552013.74	5959.67
45124551976.67	4699.74
45125551931.60	5136.72
45126551829.54	5521.70
45127551793.47	5120.72
45128551747.40	4696.74
45129551686.33	5106.72
45130551622.26	5523.70
45131551576.19	6069.67
45132551490.12	4761.74
45133551438.06	5106.72
45134551410.98	5408.70
45135551359.92	5208.71
45136551313.85	4700.74
45137551263.78	5077.72
45138551217.71	5425.70
45139551106.64	6138.66
45140551074.57	4642.74
45141551023.50	4991.73
45142550961.43	5624.69
45143550931.36	5265.71
45144550870.29	4662.74
45145550777.23	5123.72
45146550747.16	5443.70
45147550678.09	5992.67
45148550642.02	4724.74
45149550585.95	5156.72
45150550533.88	5435.70
45151550471.81	5110.72
45152550406.74	4725.74
45153550365.67	4984.73
45154550323.60	5644.69
45155550257.54	5984.67
45156550225.47	4527.75
45157550110.40	5158.72
45158550086.33	5455.70
45159550041.26	5289.71
45160549968.19	4619.75
45161549939.12	5139.72
45162549870.05	5559.69
45163549786.99	5908.67
45164549758.92	5690.69
45165549710.85	5244.71
45166549637.78	5575.69
45167549614.71	5228.71
45168549557.64	4655.74
45169549449.57	5147.72
45170549405.50	5494.70
45171549378.43	6076.67
45172549325.36	4612.75
45173549283.29	5157.72
45174549226.23	5563.69
45175549124.16	5218.71
45176549088.09	4534.75
45177549023.02	5122.72
45178548978.95	5326.71
45179548937.88	6293.65
45180548883.81	4984.73
45181548819.74	5808.68
45182548760.67	5697.69
45183548710.61	5137.72
45183553931.32	1530.92
45184548674.54	4790.74
45185548600.47	5135.72
45186548573.40	6070.67
45187548508.33	5758.68
45188548438.26	4992.73
45189548368.19	5409.70
45190548322.12	5336.71
45191548294.05	5232.71
45192548233.98	4490.75
45193548145.92	5212.71
45194548084.85	5918.67
45195548045.78	5965.67
45196547987.71	4936.73
45197547947.64	5101.72
45198547914.57	5501.70
45199547843.50	5308.71
45200547764.43	4483.75
45201547712.36	5253.71
45202547676.29	6147.66
45203547620.23	5512.70
45204547582.16	4699.74
45205547524.09	5115.72
45206547421.02	5690.69
45207547391.95	5111.72
45208547340.88	4674.74
45209547275.81	5304.71
45210547252.74	6066.67
45211547200.67	5604.69
45212547092.61	4673.74
45213547056.54	5051.72
45214546989.47	5316.71
45215546944.40	5304.71
45216546901.33	4642.74
45217546860.26	5207.71
45218546778.19	6053.67
45219546731.12	5562.69
45220546680.05	4732.74
45221546615.98	5120.72
45222546577.91	5219.71
45223546482.85	5240.71
45224546434.78	4650.74
45225546402.71	5193.71
45226546328.64	6001.67
45227546301.57	6471.64
45228546248.50	4757.74
45229546183.43	4974.73
45230546112.36	5396.70
45231546048.30	5206.71
45232546003.23	4702.74
45233545953.16	5237.71
45234545912.09	6038.67
45235545850.02	5362.70
45236545791.95	4348.76
45237545742.88	5025.72
45238545693.81	5466.70
45239545618.74	5258.71
45240545588.67	4557.75
45241545529.60	5133.72
45242545448.54	6120.66
45243545408.47	5329.71
45244545356.40	4812.73
45245545316.33	5076.72
45246545261.26	5499.70
45247545212.19	5239.71
45248545130.12	4627.75
45249545064.05	5336.71
45250545001.99	6295.65
45251544959.92	5391.70
45252544935.85	4685.74
45253544866.78	5170.72
45254544772.71	5502.70
45255544746.64	5186.71
45256544695.57	4702.74
45257544642.50	5117.72
45258544602.43	6110.66
45259544545.36	6189.66
45260544456.30	4665.74
45261544414.23	5135.72
45262544365.16	5546.69
45263544311.09	5249.71
45264544276.02	4767.74
45265544220.95	4974.73
45266544114.88	6127.66
45267544056.81	6252.66
45267762804.77	1410.92
45268544024.74	4888.73
45269543982.67	4983.73
45270543939.60	5596.69
45271543893.53	5489.70
45272543841.47	4764.74
45273543759.40	5488.70
45274543706.33	5493.70
45275543647.26	5664.69
45276543604.19	4858.73
45277543561.12	5078.72
45278543511.05	5651.69
45279543399.99	5380.70
45280543350.92	4505.75
45281543326.85	5498.70
45282543253.78	5489.70
45283543229.71	5550.69
45284543178.64	4534.75
45285543077.57	5006.72
45286543038.50	5516.70
45287542979.43	5200.71
45288542936.36	4708.74
45289542894.29	5559.69
45290542817.23	6516.64
45291542750.16	5567.69
45292542692.09	4574.75
45293542652.02	4906.73
45294542614.95	5474.70
45295542568.88	5388.70
45296542479.81	4839.73
45297542427.74	5503.70
45298542365.67	5518.70
45299542323.61	5534.70
45300542265.54	4568.75
45301542220.47	4928.73
45302542167.40	5482.70
45303542088.33	5420.70
45304542054.26	4708.74
45305541995.19	5564.69
45306541949.12	5459.70
45307541903.05	5573.69
45308541856.98	4677.74
45309541771.92	4739.74
45310541724.85	5409.70
45311541659.78	5429.70
45312541616.71	4850.73
45313541575.64	5480.70
45314541526.57	5435.70
45315541413.50	5542.69
45316541385.43	4652.74
45317541345.36	5035.72
45318541271.30	5492.70
45319541230.23	5467.70
45320541184.16	4882.73
45321541086.09	5523.70
45322541047.02	5429.70
45323541007.95	5418.70
45324540962.88	4550.75
45325540913.81	5059.72
45326540844.74	5500.70
45327540757.68	5444.70
45328540713.61	4852.73
45329540661.54	5487.70
45330540622.47	5578.69
45331540575.40	5356.70
45332540518.33	4700.74
45333540441.26	5047.72
45334540383.19	5586.69
45335540351.12	5401.70
45336540305.05	4777.74
45337540230.98	5697.69
45338540208.91	5384.70
45339540087.85	5528.70
45340540066.78	4744.74
45341539989.71	5017.72
45342539941.64	5464.70
45343539897.57	5364.70
45344539846.50	4693.74
45345539819.43	5628.69
45346539727.36	5451.70
45347539669.30	5453.70
45348539626.23	4710.74
45349539565.16	5069.72
45350539533.09	5450.70
45351539437.02	5323.71
45352539381.95	4758.74
45353539343.88	6392.65
45354539281.81	5669.69
45355539242.74	5462.70
45356539202.67	4700.74
45357539105.61	4970.73
45358539068.54	5388.70
45359538999.47	5251.71
45360538965.40	4618.75
45361538925.33	5612.69
45362538873.26	5688.69
45363538835.19	5553.69
45364538746.12	4619.75
45365538696.05	5007.72
45366538619.99	5562.69
45367538599.91	5175.71
45368538530.85	5370.70
45369538441.78	5320.71
45370538387.71	5580.69
45371538361.64	5575.69
45372538306.57	4665.74
45373538270.50	5076.72
45374538201.43	5644.69
45375538119.36	5338.71
45376538053.30	5269.71
45377538032.23	5340.71
45378537975.16	5550.69
45379537929.09	5510.70
45380537886.02	4768.74
45381537838.95	5042.72
45382537744.88	5238.71
45383537691.81	5563.69
45384537647.74	5277.71
45385537591.67	5245.71
45386537560.60	5701.69
45387537463.54	5487.70
45388537412.47	4706.74
45389537362.40	4653.74
45390537318.33	5602.69
45391537264.26	5469.70
45392537226.19	5377.70
45393537163.12	5283.71
45394537087.05	5534.70
45395537044.98	5734.68
45396536974.92	4629.75
45397536918.85	4935.73
45398536893.78	5636.69
45399536838.71	5490.70
45400536730.64	5280.71
45401536707.57	5270.71
45402536665.50	5463.70
45403536617.43	5492.70
45404536547.36	4581.75
45405536507.29	5026.72
45406536426.23	5501.70
45407536366.16	5637.69
45408536306.09	5400.70
45409536279.02	5221.71
45410536207.95	5586.69
45411536186.88	5330.71
45412536093.81	4584.75
45413536037.74	5062.72
45414536001.67	5490.70
45415535946.60	5556.69
45416535893.54	6259.66
45417535842.47	5309.71
45418535764.40	5454.70
45419535700.33	5547.69
45420535660.26	4650.74
45421535624.19	4991.73
45422535571.12	6261.66
45423535527.05	5566.69
45424535429.98	4779.74
45425535384.92	5369.70
45426535309.85	5370.70
45427535261.78	5595.69
45428535227.71	4662.74
45429535171.64	4985.73
45430535085.57	5634.69
45431535054.50	6104.66
45432534990.43	4699.74
45433534951.36	5051.72
45434534888.29	5621.69
45435534864.22	5450.70
45436534814.15	4642.74
45437534714.09	4981.73
45437539778.81	1706.91
45438534662.02	6258.66
45439534600.95	5765.68
45440534573.88	4455.75
45441534531.81	5142.72
45442534484.74	5190.71
45443534365.68	5579.69
45444534329.61	4635.74
45445534284.54	5234.71
45446534252.47	6131.66
45447534182.40	5594.69
45448534148.33	4502.75
45449534046.26	5040.72
45450534011.19	5346.71
45451533969.12	6147.66
45452533912.05	4616.75
45453533866.98	5265.71
45454533821.91	6233.66
45455533727.85	5487.70
45456533657.78	4694.74
45457533625.71	5064.72
45458533583.64	5635.69
45459533531.57	5520.70
45460533479.50	4606.75
45461533384.43	5319.71
45462533355.36	6086.66
45463533282.30	5674.69
45464533234.23	4612.75
45465533193.16	5130.72
45466533130.09	5618.69
45467533068.02	5390.70
45468532997.95	4668.74
45469532970.88	5689.69
45470532925.81	5468.70
45471532878.74	5579.69
45472532818.67	4630.74
45473532733.61	5147.72
45474532693.54	5671.69
45475532624.47	5670.69
45476532568.40	4889.73
45477532546.33	4917.73
45478532467.26	6101.66
45479532385.19	6621.64
45480532362.12	4648.74
45481532294.05	5141.72
45482532234.98	5748.68
45483532190.92	5969.67
45484532159.84	4445.76
45485532052.78	5096.72
45486532018.71	6123.66
45487531970.64	5472.70
45488531924.57	4864.73
45489531867.50	5060.72
45490531825.43	5696.69
45491531744.36	5521.70
45492531696.29	4642.74
45493531650.22	5061.72
45494531588.16	6152.66
45495531547.09	5535.70
45496531490.02	4674.74
45497531418.95	5178.71
45498531340.88	5454.70
45499531315.81	5156.72
45500531243.74	4679.74
45501531200.67	5195.71
45502531149.60	6079.67
45503531062.54	5548.69
45504531022.47	4709.74
45505530986.40	5211.71
45506530942.33	5327.71
45507530879.26	5415.70
45508530813.19	4687.74
45509530741.12	5150.72
45510530704.05	6010.67
45511530650.98	5538.69
45512530589.92	4691.74
45513530557.85	5017.72
45514530510.78	5339.71
45515530407.71	5486.70
45516530375.64	4560.75
45517530302.57	5136.72
45518530266.50	6146.66
45519530208.43	5421.70
45520530174.36	4780.74
45521530093.29	4849.73
45522530026.23	5581.69
45523529981.16	5347.71
45524529940.09	4944.73
45525529899.02	5146.72
45526529822.95	6012.67
45527529781.88	5425.70
45528529690.81	4427.76
45529529660.74	5129.72
45530529591.67	5410.70
45531529546.60	5409.70
45532529502.54	4650.74
45533529435.47	5321.71
45534529355.40	6051.67
45535529319.33	5236.71
45536529284.26	4685.74
45537529214.19	5227.71
45538529177.12	5307.71
45539529114.05	5448.70
45540529022.99	4640.74
45541528985.92	5116.72
45542528942.85	6828.62
45543528902.78	5543.69
45544528837.71	4641.74
45545528743.64	4893.73
45546528708.57	5530.70
45547528665.50	5668.69
45548528603.43	4978.73
45549528569.36	5213.71
45550528516.29	6020.67
45551528459.22	5574.69
45552528362.16	4680.74
45553528312.09	4971.73
45554528296.02	5759.68
45555528225.95	5665.69
45556528176.88	4745.74
45557528128.81	5221.71
45558528053.74	6488.64
45559528005.67	6193.66
45560527958.60	5070.72
45561527882.54	5246.71
45562527846.47	5328.71
45563527788.40	5496.70
45564527711.33	4513.75
45565527658.26	5396.70
45566527634.19	6362.65
45567527558.12	5893.68
45568527510.05	4965.73
45569527472.98	5388.70
45570527369.92	5310.71
45571527317.85	5473.70
45572527275.78	4527.75
45573527247.71	5186.71
45574527182.64	6340.65
45575527132.57	5971.67
45576527057.50	4705.74
45577526989.43	4916.73
45578526960.36	5386.70
45579526899.29	5361.70
45580526860.22	4746.74
45581526807.16	5220.71
45582526731.09	6082.67
45583526676.02	5448.70
45584526628.95	4674.74
45585526574.88	5141.72
45586526538.81	5293.71
45587526473.74	5446.70
45588526426.67	4734.74
45589526341.61	5320.71
45590526290.54	6366.65
45591526240.47	5926.67
45592526198.40	4671.74
45593526157.33	5344.71
45594526063.26	5222.71
45595526011.19	5573.69
45596525966.12	4697.74
45597525919.05	5238.71
45598525876.98	5988.67
45599525831.91	5515.70
45600525744.85	4717.74
45601525689.78	4906.73
45602525618.71	5711.69
45603525599.64	5496.70
45604525521.57	4673.74
45605525472.50	6124.66
45606525393.43	6178.66
45607525347.36	5707.69
45608525317.29	4356.76
45609525268.22	5090.72
45610525191.16	5381.70
45611525144.09	5500.70
45612525079.02	4632.74
45613525014.95	5209.71
45614524960.88	6153.66
45615524924.81	5273.71
45616524863.74	4660.74
45617524819.67	5183.71
45618524769.60	5347.71
45619524687.54	5502.70
45620524641.47	4676.74
45621524593.40	5222.71
45622524555.33	6139.66
45623524509.26	5148.72
45624524404.19	4683.74
45625524356.12	4959.73
45626524294.05	5221.71
45627524273.98	5330.71
45628524209.91	4590.75
45629524149.85	5210.71
45630524058.78	5945.67
45631524035.71	5502.70
45632523984.64	4600.75
45633523912.57	5131.72
45634523887.50	5431.70
45635523827.43	5366.70
45636523770.36	4667.74
45637523706.29	4997.72
45638523649.23	6093.66
45639523609.16	5549.69
45640523536.09	4720.74
45641523497.02	4938.73
45642523457.95	5614.69
45643523365.88	5479.70
45644523317.81	4596.75
45645523265.74	4927.73
45646523205.67	6141.66
45647523154.60	5493.70
45648523116.53	4800.74
45649523048.47	5374.70
45650522974.40	5929.67
45651522932.33	5674.69
45652522872.26	4530.75
45653522855.19	5414.70
45654522799.12	6434.65
45655522689.05	5575.69
45656522658.98	4488.75
45657522619.91	5325.71
45658522569.85	5432.70
45659522523.78	5133.72
45660522469.71	4695.74
45661522408.64	5344.71
45662522337.57	6096.66
45663522263.50	5474.70
45664522233.43	4732.74
45665522168.36	5146.72
45666522137.29	5150.72
45667522038.23	5583.69
45668521982.16	5689.69
45669521953.09	5255.71
45670521886.02	6091.66
45671521835.95	5475.70
45672521807.88	4680.74
45673521714.81	4948.73
45674521644.74	5003.72
45675521599.67	5289.71
45676521571.60	4602.75
45677521507.54	5580.69
45678521474.47	5559.69
45679521393.40	5400.70
45680521334.33	4809.74
45681521272.26	5049.72
45682521246.19	5427.70
45683521172.12	5358.70
45684521125.05	4656.74
45685521054.98	5173.72
45686521002.92	6027.67
45687520952.85	5414.70
45688520893.78	4408.76
45689520852.71	4990.73
45690520821.64	5369.70
45691520752.57	5301.71
45692520678.50	4672.74
45692525434.24	1505.92
45693520635.43	5770.68
45694520576.36	5622.69
45695520510.29	5454.70
45696520465.22	4499.75
45697520390.16	4906.73
45698520352.09	5168.72
45699520274.02	5311.71
45700520235.95	5300.71
45701520207.88	5164.72
45702520145.81	5477.70
45703520078.74	5247.71
45704520012.67	4407.76
45705519972.60	5150.72
45706519908.54	5363.70
45707519861.47	5326.71
45708519807.40	5278.71
45709519751.33	5179.71
45710519687.26	5538.69
45711519615.19	5549.69
45712519568.12	4701.74
45713519532.05	5166.72
45714519483.98	5472.70
45715519426.91	5639.69
45716519334.85	5217.71
45717519294.78	5304.71
45718519257.71	5322.71
45719519187.64	5514.70
45720519136.57	4575.75
45721519049.50	5098.72
45722519002.43	5398.70
45723518976.36	5471.70
45724518912.29	5232.71
45725518879.22	5170.72
45726518828.16	5523.70
45727518774.09	5413.70
45728518692.02	4671.74
45729518645.95	5209.71
45730518592.88	5316.71
45731518553.81	6390.65
45732518489.74	5303.71
45733518456.67	5329.71
45734518355.61	5607.69
45735518289.54	5369.70
45736518258.47	4611.75
45737518223.40	5127.72
45738518153.33	5359.70
45739518120.26	5742.68
45740518045.19	4685.74
45741517968.12	5220.71
45742517922.05	5563.69
45743517889.98	5345.71
45744517834.91	4751.74
45745517776.84	5083.72
45746517686.78	5536.70
45747517653.71	5212.71
45748517593.64	5234.71
45749517542.57	5336.71
45750517488.50	5554.69
45751517448.43	5419.70
45752517375.36	4538.75
45753517297.30	4864.73
45754517261.23	5155.72
45755517219.16	5425.70
45756517176.09	5254.71
45757517122.02	5380.70
45758517083.95	5633.69
45759516991.88	5455.70
45760516943.81	4675.74
45761516885.74	4951.73
45762516845.67	5358.70
45763516796.60	5478.70
45764516732.53	5235.71
45765516647.47	5230.71
45766516615.40	5437.70
45767516544.33	5425.70
45768516497.26	4608.75
45769516439.19	4875.73
45770516360.12	5411.70
45771516333.05	5357.70
45772516264.98	5283.71
45773516208.92	5228.71
45774516170.85	5505.70
45775516137.78	5371.70
45776516086.71	4552.75
45777515998.64	5081.72
45778515925.57	5503.70
45779515901.50	5534.70
45780515833.43	5302.71
45781515801.36	5352.71
45782515695.30	5441.70
45783515670.23	5188.71
45784515624.16	4684.74
45785515573.09	5057.72
45786515503.02	5335.71
45787515474.95	5533.70
45788515377.88	5300.71
45789515316.81	5327.71
45790515278.74	5407.70
45791515211.67	5341.71
45792515190.60	4737.74
45793515114.54	5113.72
45794515094.46	6376.65
45795515003.40	5499.70
45796514945.33	5291.71
45797514895.26	5211.71
45798514865.19	5395.70
45799514799.12	5405.70
45800514746.05	4640.74
45801514646.99	5062.72
45802514628.91	5343.71
45803514571.85	5420.70
45804514508.78	5300.71
45805514465.71	4956.73
45806514435.64	5647.69
45807514337.57	5467.70
45808514299.50	4760.74
45809514225.43	5038.72
45810514183.36	5443.70
45811514125.29	5530.70
45812514081.22	5120.72
45813514016.16	5309.71
45814513951.09	5542.69
45815513921.02	5352.71
45816513853.95	4672.74
45817513814.88	5057.72
45818513749.81	5502.70
45819513673.74	5382.70
45820513630.67	5058.72
45821513567.60	5331.71
45822513520.54	5594.69
45823513463.47	5482.70
45824513428.40	4605.75
45825513355.33	5073.72
45826513279.26	5501.70
45827513251.19	5240.71
45828513197.12	5279.71
45829513147.05	5226.71
45830513088.98	5592.69
45831512994.92	5550.69
45832512951.85	4595.75
45833512911.78	5091.72
45834512871.71	5163.72
45835512803.64	5423.70
45836512777.57	5305.71
45837512709.50	5204.71
45838512638.43	5483.70
45839512589.36	5271.71
45840512542.29	4708.74
45841512491.22	5116.72
45842512449.15	5290.71
45843512352.09	5560.69
45844512287.02	5287.71
45845512235.95	5306.71
45846512205.88	5466.70
45847512160.81	5554.69
45848512104.74	4623.75
45849512065.67	4942.73
45850511971.60	5427.70
45851511933.53	5423.70
45852511876.47	5285.71
45853511831.40	5347.71
45854511773.33	5595.69
45855511724.26	5496.70
45856511652.19	4429.76
45857511604.12	6070.67
45858511527.05	5370.70
45859511494.98	5500.70
45860511427.91	5302.71
45861511382.85	5283.71
45862511304.78	5542.69
45863511267.71	5205.71
45864511198.64	4742.74
45865511155.57	5096.72
45866511111.50	5249.71
45867511054.43	5463.70
45868510991.36	5312.71
45869510925.29	5220.71
45870510883.22	5672.69
45871510824.16	5278.71
45872510770.09	4753.74
45873510744.02	5129.72
45874510642.95	5346.71
45875510606.88	5579.69
45876510551.81	5247.71
45877510493.74	5241.71
45878510466.67	5395.70
45879510409.60	5408.70
45880510316.54	4629.75
45881510258.47	5022.72
45882510226.40	5441.70
45883510160.33	5501.70
45884510133.26	5255.71
45885510087.19	5075.72
45886509969.12	5710.69
45887509919.05	5363.70
45888509875.98	4820.73
45889509846.91	5158.72
45890509781.85	5443.70
45891509724.78	5451.70
45892509647.71	5191.71
45893509605.64	4983.73
45894509557.57	5496.70
45895509495.50	5471.70
45896509450.43	4651.74
45897509406.36	5130.72
45898509318.29	5398.70
45899509275.23	5427.70
45900509234.16	5068.72
45901509190.09	5180.71
45902509112.02	5567.69
45903509065.95	5565.69
45904508983.88	4645.74
45905508956.81	5088.72
45906508887.74	5388.70
45907508845.67	5274.71
45908508809.60	5262.71
45909508763.53	5224.71
45910508655.47	5479.70
45911508610.40	5434.70
45912508558.33	4655.74
45913508512.26	5021.72
45914508456.19	5291.71
45915508418.12	5418.70
45916508340.05	5287.71
45917508293.98	5337.71
45918508231.91	5519.70
45919508194.84	5479.70
45920508130.78	5572.69
45921508096.71	5077.72
45922507987.64	5262.71
45923507944.57	5466.70
45924507892.50	5321.71
45925507846.43	5110.72
45926507794.36	5561.69
45927507761.29	5394.70
45928507682.22	4678.74
45929507606.16	4941.73
45930507564.09	5385.70
45931507520.02	5360.70
45932507487.95	5225.71
45933507413.88	5315.71
45934507325.81	5617.69
45935507287.74	5423.70
45936507233.67	4525.75
45937507179.60	5086.72
45938507139.53	5456.70
45939507102.46	5472.70
45940506988.40	5440.70
45941506967.33	5283.71
45942506916.26	5316.71
45943506858.19	5486.70
45944506820.12	4413.76
45945506770.05	5101.72
45946506719.98	5493.70
45947506635.91	5474.70
45947512193.61	2787.85
45948506591.84	5369.70
45949506534.78	5264.71
45950506487.71	5531.70
45951506445.64	5164.72
45952506387.57	4680.74
45953506280.50	5097.72
45954506233.43	5426.70
